"site","date","approach","kingdom","phylum","class","order","family","genus","species","tot_read","Lowest_ID"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,141,"Stenelmis"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",NA,NA,43,"Elmidae"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Diptera","Ceratopogonidae",NA,NA,73,"Ceratopogonidae"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus",NA,90,"Cricotopus"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,824,"Chironomidae"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",125,"Eurylophella verisimilis"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Gomphus",NA,8,"Gomphus"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla","Tallaperla cornelia",79,"Tallaperla cornelia"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",NA,13,"Eccoptura"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Perlesta","Perlesta nelsoni",13,"Perlesta nelsoni"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",62,"Diplectrona modesta"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",51,"Oulimnius latiusculus"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,401,"Stenelmis"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Ceratopogonidae",NA,NA,10,"Ceratopogonidae"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Paraphaenocladius",NA,113,"Paraphaenocladius"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,75,"Chironomidae"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Dixidae",NA,NA,79,"Dixidae"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","Prosimulium mixtum",156,"Prosimulium mixtum"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,1723,"Ephemerella"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",69,"Eurylophella verisimilis"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,13,"Tallaperla"
"TLM16",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae",NA,NA,8,"Perlidae"
"TLM19",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Ptilodactylidae","Ptilodactyla","Ptilodactyla serricollis",4530,"Ptilodactyla serricollis"
"TLM19",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemanniella","Thienemanniella xena",679,"Thienemanniella xena"
"TLM19",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tvetenia","Tvetenia paucunca",1437,"Tvetenia paucunca"
"TLM19",2022-03-30,"2","Eukaryota","Arthropoda","Malacostraca","Decapoda","Cambaridae","Cambarus",NA,2848,"Cambarus"
"TLM19",2022-03-30,"2","Eukaryota","Arthropoda","Malacostraca","Decapoda","Cambaridae",NA,NA,44,"Cambaridae"
"TLM19",2022-08-12,"2","Eukaryota","Arthropoda","Arachnida","Sarcoptiformes","Oripodidae",NA,NA,12,"Oripodidae"
"TLM19",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",NA,42,"Oulimnius"
"TLM19",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Diptera","Ceratopogonidae",NA,NA,32,"Ceratopogonidae"
"TLM19",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus",NA,1242,"Cricotopus"
"TLM19",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemannimyia",NA,65,"Thienemannimyia"
"TLM19",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,122,"Chironomidae"
"TLM19",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Hemiptera","Corixidae",NA,NA,2827,"Corixidae"
"TLM19",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,295,"Stenelmis"
"TLM19",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Parametriocnemus",NA,29,"Parametriocnemus"
"TLM19",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,967,"Chironomidae"
"TLM19",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","Prosimulium mixtum",165,"Prosimulium mixtum"
"TLM19",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,57,"Ephemerella"
"TLM19",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona metaqui",1850,"Diplectrona metaqui"
"TLM19",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma carrolli",22,"Lepidostoma carrolli"
