"site","date","approach","kingdom","phylum","class","order","family","genus","species","tot_read","Lowest_ID"
"TLM16",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona metaqui",10,"Diplectrona metaqui"
"TLM16",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",608,"Diplectrona modesta"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Arachnida","Araneae","Tetragnathidae","Tetragnatha","Tetragnatha elongata",11,"Tetragnatha elongata"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Arachnida","Sarcoptiformes","Galumnidae",,,11,"Galumnidae"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Arachnida","Sarcoptiformes","Oribatulidae","Lucoppia",,36,"Lucoppia"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",85,"Oulimnius latiusculus"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Psephenidae","Psephenus",,38,"Psephenus"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Conchapelopia",,122,"Conchapelopia"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",,52,"Tanytarsus"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",,,209,"Chironomidae"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Procloeon",,266,"Procloeon"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Microvelia","Microvelia americana",108,"Microvelia americana"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Rhagovelia",,14,"Rhagovelia"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Odonata","Aeshnidae","Boyeria",,17,"Boyeria"
"TLM17",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona metaqui",67,"Diplectrona metaqui"
"TLM18",20220610,"3","Eukaryota","Annelida","Clitellata","Haplotaxida","Naididae","Nais",,27,"Nais"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Dubiraphia",,99,"Dubiraphia"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",,1204,"Stenelmis"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",,,513,"Elmidae"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Conchapelopia",,56,"Conchapelopia"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum",,29,"Polypedilum"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella boltoni",40,"Stempellinella boltoni"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Pediciidae","Dicranota",,25,"Dicranota"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Megaloptera","Corydalidae","Nigronia","Nigronia fasciatus",71,"Nigronia fasciatus"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx","Calopteryx maculata",127,"Calopteryx maculata"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Gomphus",,29,"Gomphus"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura","Eccoptura xanthenes",8,"Eccoptura xanthenes"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona metaqui",119,"Diplectrona metaqui"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",15,"Diplectrona modesta"
"TLM18",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Odontoceridae","Psilotreta",,10,"Psilotreta"
"TLM19",20220610,"3","Eukaryota","Arthropoda","Arachnida","Sarcoptiformes",,,,111,"Sarcoptiformes"
"TLM19",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Conchapelopia",,377,"Conchapelopia"
"TLM19",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella boltoni",155,"Stempellinella boltoni"
"TLM19",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Pediciidae","Dicranota",,71,"Dicranota"
"TLM19",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Calamoceratidae","Heteroplectron","Heteroplectron americanum",11,"Heteroplectron americanum"
"TLM19",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona metaqui",363,"Diplectrona metaqui"
"TLM19",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma latipenne",135,"Lepidostoma latipenne"
"TLM20",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Ceratopogonidae","Dasyhelea",,242,"Dasyhelea"
"TLM20",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Paratanytarsus",,10,"Paratanytarsus"
"TLM20",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",,,254,"Chironomidae"
"TLM20",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona metaqui",2589,"Diplectrona metaqui"
"TLM20",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma carrolli",1705,"Lepidostoma carrolli"
"TLM22",20220610,"3","Eukaryota","Arthropoda","Arachnida","Sarcoptiformes",,,,816,"Sarcoptiformes"
"TLM22",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Staphylinidae","Alisalia",,31,"Alisalia"
"TLM22",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Tipulidae",,,883,"Tipulidae"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",,30,"Optioservus"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",62,"Oulimnius latiusculus"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",,240,"Stenelmis"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Psephenidae","Psephenus","Psephenus herricki",159,"Psephenus herricki"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Microtendipes",,10,"Microtendipes"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum",,9,"Polypedilum"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella boltoni",24,"Stempellinella boltoni"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",,27,"Tanytarsus"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Limoniidae","Antocha",,17,"Antocha"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Procloeon",,11,"Procloeon"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",,24,"Ephemerella"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Microvelia","Microvelia americana",34,"Microvelia americana"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Rhagovelia",,25,"Rhagovelia"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",,166,"Tallaperla"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura","Eccoptura xanthenes",10,"Eccoptura xanthenes"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona",,14,"Diplectrona"
"TLMG5",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Philopotamidae","Dolophilodes",,109,"Dolophilodes"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Collembola","Entomobryomorpha",,,,24,"Entomobryomorpha"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",8,"Oulimnius latiusculus"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",,594,"Stenelmis"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Coleoptera","Staphylinidae",,,97,"Staphylinidae"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",,,24,"Chironomidae"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium meririvulanum",3114,"Maccaffertium meririvulanum"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx",,19,"Calopteryx"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",,27,"Eccoptura"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona metaqui",68,"Diplectrona metaqui"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",14,"Diplectrona modesta"
"TLZ01",20220610,"3","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma latipenne",78,"Lepidostoma latipenne"
